GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AH53E001
G26008100006002,2013-2017,,,Michigan,26,Kent County,81,,,600,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6, Kent County, Michigan",122600
G26008100007001,2013-2017,,,Michigan,26,Kent County,81,,,700,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7, Kent County, Michigan",101200
G26008100007002,2013-2017,,,Michigan,26,Kent County,81,,,700,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7, Kent County, Michigan",111800
G26008100007003,2013-2017,,,Michigan,26,Kent County,81,,,700,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7, Kent County, Michigan",108500
G26008100008001,2013-2017,,,Michigan,26,Kent County,81,,,800,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 8, Kent County, Michigan",51700
G26008100008002,2013-2017,,,Michigan,26,Kent County,81,,,800,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 8, Kent County, Michigan",64300
G26008100008003,2013-2017,,,Michigan,26,Kent County,81,,,800,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 8, Kent County, Michigan",83600
G26008100009001,2013-2017,,,Michigan,26,Kent County,81,,,900,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9, Kent County, Michigan",96800
G26008100009002,2013-2017,,,Michigan,26,Kent County,81,,,900,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9, Kent County, Michigan",72200
G26008100009003,2013-2017,,,Michigan,26,Kent County,81,,,900,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9, Kent County, Michigan",58700
G26008100010001,2013-2017,,,Michigan,26,Kent County,81,,,1000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 10, Kent County, Michigan",123100
G26008100010002,2013-2017,,,Michigan,26,Kent County,81,,,1000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 10, Kent County, Michigan",135300
G26008100010003,2013-2017,,,Michigan,26,Kent County,81,,,1000,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 10, Kent County, Michigan",90400
G26008100010004,2013-2017,,,Michigan,26,Kent County,81,,,1000,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 10, Kent County, Michigan",131300
G26008100011011,2013-2017,,,Michigan,26,Kent County,81,,,1101,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 11.01, Kent County, Michigan",137100
G26008100011012,2013-2017,,,Michigan,26,Kent County,81,,,1101,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 11.01, Kent County, Michigan",89700
G26008100011013,2013-2017,,,Michigan,26,Kent County,81,,,1101,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 11.01, Kent County, Michigan",78300
G26008100011021,2013-2017,,,Michigan,26,Kent County,81,,,1102,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 11.02, Kent County, Michigan",201600
G26008100011022,2013-2017,,,Michigan,26,Kent County,81,,,1102,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 11.02, Kent County, Michigan",147100
G26008100012001,2013-2017,,,Michigan,26,Kent County,81,,,1200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 12, Kent County, Michigan",90900
G26008100012002,2013-2017,,,Michigan,26,Kent County,81,,,1200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 12, Kent County, Michigan",98500
G26008100012003,2013-2017,,,Michigan,26,Kent County,81,,,1200,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 12, Kent County, Michigan",101100
G26008100012004,2013-2017,,,Michigan,26,Kent County,81,,,1200,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 12, Kent County, Michigan",82000
G26008100013001,2013-2017,,,Michigan,26,Kent County,81,,,1300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 13, Kent County, Michigan",76500
G26008100013002,2013-2017,,,Michigan,26,Kent County,81,,,1300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 13, Kent County, Michigan",70000
G26008100013003,2013-2017,,,Michigan,26,Kent County,81,,,1300,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 13, Kent County, Michigan",76100
G26008100014001,2013-2017,,,Michigan,26,Kent County,81,,,1400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 14, Kent County, Michigan",173400
G26008100014002,2013-2017,,,Michigan,26,Kent County,81,,,1400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 14, Kent County, Michigan",59400
G26008100015001,2013-2017,,,Michigan,26,Kent County,81,,,1500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 15, Kent County, Michigan",65000
G26008100015002,2013-2017,,,Michigan,26,Kent County,81,,,1500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 15, Kent County, Michigan",172100
G26008100015003,2013-2017,,,Michigan,26,Kent County,81,,,1500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 15, Kent County, Michigan",63300
G26008100016001,2013-2017,,,Michigan,26,Kent County,81,,,1600,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 16, Kent County, Michigan",
G26008100016002,2013-2017,,,Michigan,26,Kent County,81,,,1600,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 16, Kent County, Michigan",62600
G26008100016003,2013-2017,,,Michigan,26,Kent County,81,,,1600,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 16, Kent County, Michigan",104200
G26008100016004,2013-2017,,,Michigan,26,Kent County,81,,,1600,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 16, Kent County, Michigan",85400
G26008100016005,2013-2017,,,Michigan,26,Kent County,81,,,1600,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 16, Kent County, Michigan",83400
G26008100017001,2013-2017,,,Michigan,26,Kent County,81,,,1700,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 17, Kent County, Michigan",115100
G26008100017002,2013-2017,,,Michigan,26,Kent County,81,,,1700,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 17, Kent County, Michigan",137000
G26008100017003,2013-2017,,,Michigan,26,Kent County,81,,,1700,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 17, Kent County, Michigan",135900
G26008100018001,2013-2017,,,Michigan,26,Kent County,81,,,1800,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 18, Kent County, Michigan",119600
G26008100018002,2013-2017,,,Michigan,26,Kent County,81,,,1800,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 18, Kent County, Michigan",98600
G26008100018003,2013-2017,,,Michigan,26,Kent County,81,,,1800,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 18, Kent County, Michigan",148400
G26008100018004,2013-2017,,,Michigan,26,Kent County,81,,,1800,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 18, Kent County, Michigan",159700
G26008100018005,2013-2017,,,Michigan,26,Kent County,81,,,1800,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 18, Kent County, Michigan",151000
G26008100019001,2013-2017,,,Michigan,26,Kent County,81,,,1900,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 19, Kent County, Michigan",260300
G26008100019002,2013-2017,,,Michigan,26,Kent County,81,,,1900,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 19, Kent County, Michigan",73200
G26008100019003,2013-2017,,,Michigan,26,Kent County,81,,,1900,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 19, Kent County, Michigan",91700
G26008100019004,2013-2017,,,Michigan,26,Kent County,81,,,1900,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 19, Kent County, Michigan",66900
G26008100019005,2013-2017,,,Michigan,26,Kent County,81,,,1900,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 19, Kent County, Michigan",71300
G26008100019006,2013-2017,,,Michigan,26,Kent County,81,,,1900,6,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 6, Census Tract 19, Kent County, Michigan",117700
G26008100020001,2013-2017,,,Michigan,26,Kent County,81,,,2000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 20, Kent County, Michigan",332400
G26008100020002,2013-2017,,,Michigan,26,Kent County,81,,,2000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 20, Kent County, Michigan",
G26008100021001,2013-2017,,,Michigan,26,Kent County,81,,,2100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 21, Kent County, Michigan",145500
G26008100021002,2013-2017,,,Michigan,26,Kent County,81,,,2100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 21, Kent County, Michigan",229800
G26008100021003,2013-2017,,,Michigan,26,Kent County,81,,,2100,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 21, Kent County, Michigan",458300
G26008100022001,2013-2017,,,Michigan,26,Kent County,81,,,2200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 22, Kent County, Michigan",86500
G26008100022002,2013-2017,,,Michigan,26,Kent County,81,,,2200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 22, Kent County, Michigan",118000
G26008100022003,2013-2017,,,Michigan,26,Kent County,81,,,2200,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 22, Kent County, Michigan",127100
G26008100022004,2013-2017,,,Michigan,26,Kent County,81,,,2200,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 22, Kent County, Michigan",95400
G26008100023001,2013-2017,,,Michigan,26,Kent County,81,,,2300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 23, Kent County, Michigan",193000
G26008100023002,2013-2017,,,Michigan,26,Kent County,81,,,2300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 23, Kent County, Michigan",155300
G26008100024001,2013-2017,,,Michigan,26,Kent County,81,,,2400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 24, Kent County, Michigan",170600
G26008100024002,2013-2017,,,Michigan,26,Kent County,81,,,2400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 24, Kent County, Michigan",207600
G26008100025001,2013-2017,,,Michigan,26,Kent County,81,,,2500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 25, Kent County, Michigan",167500
G26008100025002,2013-2017,,,Michigan,26,Kent County,81,,,2500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 25, Kent County, Michigan",83500
G26008100025003,2013-2017,,,Michigan,26,Kent County,81,,,2500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 25, Kent County, Michigan",159300
G26008100025004,2013-2017,,,Michigan,26,Kent County,81,,,2500,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 25, Kent County, Michigan",246700
G26008100026001,2013-2017,,,Michigan,26,Kent County,81,,,2600,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 26, Kent County, Michigan",75700
G26008100026002,2013-2017,,,Michigan,26,Kent County,81,,,2600,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 26, Kent County, Michigan",61000
G26008100026003,2013-2017,,,Michigan,26,Kent County,81,,,2600,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 26, Kent County, Michigan",64500
G26008100027001,2013-2017,,,Michigan,26,Kent County,81,,,2700,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 27, Kent County, Michigan",49700
G26008100027002,2013-2017,,,Michigan,26,Kent County,81,,,2700,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 27, Kent County, Michigan",62800
G26008100027003,2013-2017,,,Michigan,26,Kent County,81,,,2700,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 27, Kent County, Michigan",90300
G26008100028001,2013-2017,,,Michigan,26,Kent County,81,,,2800,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 28, Kent County, Michigan",46700
G26008100028002,2013-2017,,,Michigan,26,Kent County,81,,,2800,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 28, Kent County, Michigan",99300
G26008100029001,2013-2017,,,Michigan,26,Kent County,81,,,2900,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 29, Kent County, Michigan",191500
G26008100029002,2013-2017,,,Michigan,26,Kent County,81,,,2900,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 29, Kent County, Michigan",126900
G26008100030001,2013-2017,,,Michigan,26,Kent County,81,,,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 30, Kent County, Michigan",172300
G26008100030002,2013-2017,,,Michigan,26,Kent County,81,,,3000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 30, Kent County, Michigan",106800
G26008100031001,2013-2017,,,Michigan,26,Kent County,81,,,3100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 31, Kent County, Michigan",60800
G26008100031002,2013-2017,,,Michigan,26,Kent County,81,,,3100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 31, Kent County, Michigan",67200
G26008100031003,2013-2017,,,Michigan,26,Kent County,81,,,3100,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 31, Kent County, Michigan",70000
G26008100032001,2013-2017,,,Michigan,26,Kent County,81,,,3200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 32, Kent County, Michigan",79000
G26008100032002,2013-2017,,,Michigan,26,Kent County,81,,,3200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 32, Kent County, Michigan",68100
G26008100032003,2013-2017,,,Michigan,26,Kent County,81,,,3200,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 32, Kent County, Michigan",71500
G26008100032004,2013-2017,,,Michigan,26,Kent County,81,,,3200,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 32, Kent County, Michigan",69100
G26008100032005,2013-2017,,,Michigan,26,Kent County,81,,,3200,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 32, Kent County, Michigan",83400
G26008100033001,2013-2017,,,Michigan,26,Kent County,81,,,3300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 33, Kent County, Michigan",152800
G26008100033002,2013-2017,,,Michigan,26,Kent County,81,,,3300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 33, Kent County, Michigan",187200
G26008100033003,2013-2017,,,Michigan,26,Kent County,81,,,3300,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 33, Kent County, Michigan",173600
G26008100034001,2013-2017,,,Michigan,26,Kent County,81,,,3400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 34, Kent County, Michigan",144600
G26008100034002,2013-2017,,,Michigan,26,Kent County,81,,,3400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 34, Kent County, Michigan",132700
G26008100034003,2013-2017,,,Michigan,26,Kent County,81,,,3400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 34, Kent County, Michigan",141500
G26008100035001,2013-2017,,,Michigan,26,Kent County,81,,,3500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 35, Kent County, Michigan",110800
G26008100035002,2013-2017,,,Michigan,26,Kent County,81,,,3500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 35, Kent County, Michigan",87000
G26008100035003,2013-2017,,,Michigan,26,Kent County,81,,,3500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 35, Kent County, Michigan",85800
G26008100035004,2013-2017,,,Michigan,26,Kent County,81,,,3500,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 35, Kent County, Michigan",74600
G26008100036001,2013-2017,,,Michigan,26,Kent County,81,,,3600,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 36, Kent County, Michigan",77000
G26008100036002,2013-2017,,,Michigan,26,Kent County,81,,,3600,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 36, Kent County, Michigan",
G26008100037001,2013-2017,,,Michigan,26,Kent County,81,,,3700,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 37, Kent County, Michigan",81400
G26008100037002,2013-2017,,,Michigan,26,Kent County,81,,,3700,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 37, Kent County, Michigan",78300
G26008100038001,2013-2017,,,Michigan,26,Kent County,81,,,3800,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 38, Kent County, Michigan",49400
G26008100038002,2013-2017,,,Michigan,26,Kent County,81,,,3800,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 38, Kent County, Michigan",43100
G26008100038003,2013-2017,,,Michigan,26,Kent County,81,,,3800,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 38, Kent County, Michigan",51800
G26008100039001,2013-2017,,,Michigan,26,Kent County,81,,,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 39, Kent County, Michigan",63300
G26008100039002,2013-2017,,,Michigan,26,Kent County,81,,,3900,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 39, Kent County, Michigan",57800
G26008100040001,2013-2017,,,Michigan,26,Kent County,81,,,4000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 40, Kent County, Michigan",58700
G26008100040002,2013-2017,,,Michigan,26,Kent County,81,,,4000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 40, Kent County, Michigan",74300
G26008100041001,2013-2017,,,Michigan,26,Kent County,81,,,4100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 41, Kent County, Michigan",131600
G26008100041002,2013-2017,,,Michigan,26,Kent County,81,,,4100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 41, Kent County, Michigan",92200
G26008100042001,2013-2017,,,Michigan,26,Kent County,81,,,4200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 42, Kent County, Michigan",88400
G26008100042002,2013-2017,,,Michigan,26,Kent County,81,,,4200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 42, Kent County, Michigan",124000
G26008100043001,2013-2017,,,Michigan,26,Kent County,81,,,4300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 43, Kent County, Michigan",125200
G26008100043002,2013-2017,,,Michigan,26,Kent County,81,,,4300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 43, Kent County, Michigan",216400
G26008100043003,2013-2017,,,Michigan,26,Kent County,81,,,4300,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 43, Kent County, Michigan",91400
G26008100044001,2013-2017,,,Michigan,26,Kent County,81,,,4400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 44, Kent County, Michigan",267800
G26008100044002,2013-2017,,,Michigan,26,Kent County,81,,,4400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 44, Kent County, Michigan",183700
G26008100044003,2013-2017,,,Michigan,26,Kent County,81,,,4400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 44, Kent County, Michigan",142100
G26008100044004,2013-2017,,,Michigan,26,Kent County,81,,,4400,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 44, Kent County, Michigan",184400
G26008100044005,2013-2017,,,Michigan,26,Kent County,81,,,4400,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 44, Kent County, Michigan",146300
G26008100045001,2013-2017,,,Michigan,26,Kent County,81,,,4500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 45, Kent County, Michigan",138200
G26008100045002,2013-2017,,,Michigan,26,Kent County,81,,,4500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 45, Kent County, Michigan",156800
G26008100045003,2013-2017,,,Michigan,26,Kent County,81,,,4500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 45, Kent County, Michigan",167800
G26008100045004,2013-2017,,,Michigan,26,Kent County,81,,,4500,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 45, Kent County, Michigan",
G26008100045005,2013-2017,,,Michigan,26,Kent County,81,,,4500,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 45, Kent County, Michigan",138600
G26008100045006,2013-2017,,,Michigan,26,Kent County,81,,,4500,6,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 6, Census Tract 45, Kent County, Michigan",147900
G26008100046001,2013-2017,,,Michigan,26,Kent County,81,,,4600,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 46, Kent County, Michigan",149700
G26008100046002,2013-2017,,,Michigan,26,Kent County,81,,,4600,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 46, Kent County, Michigan",156700
G26008100046003,2013-2017,,,Michigan,26,Kent County,81,,,4600,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 46, Kent County, Michigan",69500
G26008100101011,2013-2017,,,Michigan,26,Kent County,81,,,10101,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 101.01, Kent County, Michigan",98500
G26008100101012,2013-2017,,,Michigan,26,Kent County,81,,,10101,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 101.01, Kent County, Michigan",130100
G26008100101013,2013-2017,,,Michigan,26,Kent County,81,,,10101,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 101.01, Kent County, Michigan",160000
G26008100101021,2013-2017,,,Michigan,26,Kent County,81,,,10102,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 101.02, Kent County, Michigan",86500
G26008100101022,2013-2017,,,Michigan,26,Kent County,81,,,10102,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 101.02, Kent County, Michigan",141000
G26008100102001,2013-2017,,,Michigan,26,Kent County,81,,,10200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 102, Kent County, Michigan",111000
G26008100102002,2013-2017,,,Michigan,26,Kent County,81,,,10200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 102, Kent County, Michigan",110800
G26008100103011,2013-2017,,,Michigan,26,Kent County,81,,,10301,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 103.01, Kent County, Michigan",162400
G26008100103012,2013-2017,,,Michigan,26,Kent County,81,,,10301,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 103.01, Kent County, Michigan",149200
G26008100103013,2013-2017,,,Michigan,26,Kent County,81,,,10301,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 103.01, Kent County, Michigan",96000
G26008100103021,2013-2017,,,Michigan,26,Kent County,81,,,10302,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 103.02, Kent County, Michigan",135600
G26008100103022,2013-2017,,,Michigan,26,Kent County,81,,,10302,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 103.02, Kent County, Michigan",145300
G26008100104011,2013-2017,,,Michigan,26,Kent County,81,,,10401,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 104.01, Kent County, Michigan",161700
G26008100104012,2013-2017,,,Michigan,26,Kent County,81,,,10401,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 104.01, Kent County, Michigan",135500
G26008100104013,2013-2017,,,Michigan,26,Kent County,81,,,10401,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 104.01, Kent County, Michigan",112800
G26008100104021,2013-2017,,,Michigan,26,Kent County,81,,,10402,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 104.02, Kent County, Michigan",114600
G26008100104022,2013-2017,,,Michigan,26,Kent County,81,,,10402,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 104.02, Kent County, Michigan",110700
G26008100104023,2013-2017,,,Michigan,26,Kent County,81,,,10402,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 104.02, Kent County, Michigan",115400
